newLat,newLng,geometry,
23.1024236030001,120.520409752,c(120.520409752,23.1024236030001)
23.1024236030001,120.560417072,c(120.560417072,23.1024236030001)
23.1024236030001,120.600424392,c(120.600424392,23.1024236030001)
23.1024236030001,120.640431712,c(120.640431712,23.1024236030001)
23.1024236030001,120.680439032,c(120.680439032,23.1024236030001)
23.1024236030001,120.720446352,c(120.720446352,23.1024236030001)
23.1024236030001,120.760453672,c(120.760453672,23.1024236030001)
23.1024236030001,120.800460992,c(120.800460992,23.1024236030001)
23.1024236030001,120.840468312,c(120.840468312,23.1024236030001)
23.1024236030001,120.880475632,c(120.880475632,23.1024236030001)
23.1024236030001,120.920482952,c(120.920482952,23.1024236030001)
23.1024236030001,120.960490272,c(120.960490272,23.1024236030001)
23.1024236030001,121.000497592,c(121.000497592,23.1024236030001)
23.1024236030001,121.040504912,c(121.040504912,23.1024236030001)
23.1024236030001,121.080512232,c(121.080512232,23.1024236030001)
23.1024236030001,121.120519552,c(121.120519552,23.1024236030001)
23.1024236030001,121.160526872,c(121.160526872,23.1024236030001)
23.1024236030001,121.200534192,c(121.200534192,23.1024236030001)
23.1024236030001,121.240541512,c(121.240541512,23.1024236030001)
23.1024236030001,121.280548832,c(121.280548832,23.1024236030001)
23.1024236030001,121.320556152,c(121.320556152,23.1024236030001)
23.1024236030001,121.360563472,c(121.360563472,23.1024236030001)
23.1424584330001,120.080329232,c(120.080329232,23.1424584330001)
23.1424584330001,120.120336552,c(120.120336552,23.1424584330001)
23.1424584330001,120.160343872,c(120.160343872,23.1424584330001)
23.1424584330001,120.200351192,c(120.200351192,23.1424584330001)
23.1424584330001,120.240358512,c(120.240358512,23.1424584330001)
23.1424584330001,120.280365832,c(120.280365832,23.1424584330001)
23.1424584330001,120.320373152,c(120.320373152,23.1424584330001)
23.1424584330001,120.360380472,c(120.360380472,23.1424584330001)
23.1424584330001,120.400387792,c(120.400387792,23.1424584330001)
23.1424584330001,120.440395112,c(120.440395112,23.1424584330001)
23.1424584330001,120.480402432,c(120.480402432,23.1424584330001)
23.1424584330001,120.520409752,c(120.520409752,23.1424584330001)
23.1424584330001,120.560417072,c(120.560417072,23.1424584330001)
23.1424584330001,120.600424392,c(120.600424392,23.1424584330001)
23.1424584330001,120.640431712,c(120.640431712,23.1424584330001)
23.1424584330001,120.680439032,c(120.680439032,23.1424584330001)
23.1424584330001,120.720446352,c(120.720446352,23.1424584330001)
23.1424584330001,120.760453672,c(120.760453672,23.1424584330001)
23.1424584330001,120.800460992,c(120.800460992,23.1424584330001)
23.1424584330001,120.840468312,c(120.840468312,23.1424584330001)
23.1424584330001,120.880475632,c(120.880475632,23.1424584330001)
23.1424584330001,120.920482952,c(120.920482952,23.1424584330001)
23.1424584330001,120.960490272,c(120.960490272,23.1424584330001)
23.1424584330001,121.000497592,c(121.000497592,23.1424584330001)
23.1424584330001,121.040504912,c(121.040504912,23.1424584330001)
23.1424584330001,121.080512232,c(121.080512232,23.1424584330001)
23.1424584330001,121.120519552,c(121.120519552,23.1424584330001)
23.1424584330001,121.160526872,c(121.160526872,23.1424584330001)
23.1424584330001,121.200534192,c(121.200534192,23.1424584330001)
23.1424584330001,121.240541512,c(121.240541512,23.1424584330001)
23.1424584330001,121.280548832,c(121.280548832,23.1424584330001)
23.1424584330001,121.320556152,c(121.320556152,23.1424584330001)
23.1424584330001,121.360563472,c(121.360563472,23.1424584330001)
23.1424584330001,121.400570792,c(121.400570792,23.1424584330001)
23.1824932630001,120.080329232,c(120.080329232,23.1824932630001)
23.1824932630001,120.120336552,c(120.120336552,23.1824932630001)
23.1824932630001,120.160343872,c(120.160343872,23.1824932630001)
23.1824932630001,120.200351192,c(120.200351192,23.1824932630001)
23.1824932630001,120.240358512,c(120.240358512,23.1824932630001)
23.1824932630001,120.280365832,c(120.280365832,23.1824932630001)
23.1824932630001,120.320373152,c(120.320373152,23.1824932630001)
23.1824932630001,120.360380472,c(120.360380472,23.1824932630001)
23.1824932630001,120.400387792,c(120.400387792,23.1824932630001)
23.1824932630001,120.440395112,c(120.440395112,23.1824932630001)
23.1824932630001,120.480402432,c(120.480402432,23.1824932630001)
23.1824932630001,120.520409752,c(120.520409752,23.1824932630001)
23.1824932630001,120.560417072,c(120.560417072,23.1824932630001)
23.1824932630001,120.600424392,c(120.600424392,23.1824932630001)
23.1824932630001,120.640431712,c(120.640431712,23.1824932630001)
23.1824932630001,120.680439032,c(120.680439032,23.1824932630001)
23.1824932630001,120.720446352,c(120.720446352,23.1824932630001)
23.1824932630001,120.760453672,c(120.760453672,23.1824932630001)
23.1824932630001,120.800460992,c(120.800460992,23.1824932630001)
23.1824932630001,120.840468312,c(120.840468312,23.1824932630001)
23.1824932630001,120.880475632,c(120.880475632,23.1824932630001)
23.1824932630001,120.920482952,c(120.920482952,23.1824932630001)
23.1824932630001,120.960490272,c(120.960490272,23.1824932630001)
23.1824932630001,121.000497592,c(121.000497592,23.1824932630001)
23.1824932630001,121.040504912,c(121.040504912,23.1824932630001)
23.1824932630001,121.080512232,c(121.080512232,23.1824932630001)
23.1824932630001,121.120519552,c(121.120519552,23.1824932630001)
23.1824932630001,121.160526872,c(121.160526872,23.1824932630001)
23.1824932630001,121.200534192,c(121.200534192,23.1824932630001)
23.1824932630001,121.240541512,c(121.240541512,23.1824932630001)
23.1824932630001,121.280548832,c(121.280548832,23.1824932630001)
23.1824932630001,121.320556152,c(121.320556152,23.1824932630001)
23.1824932630001,121.360563472,c(121.360563472,23.1824932630001)
23.2225280930001,120.120336552,c(120.120336552,23.2225280930001)
23.2225280930001,120.160343872,c(120.160343872,23.2225280930001)
23.2225280930001,120.200351192,c(120.200351192,23.2225280930001)
23.2225280930001,120.240358512,c(120.240358512,23.2225280930001)
23.2225280930001,120.280365832,c(120.280365832,23.2225280930001)
23.2225280930001,120.320373152,c(120.320373152,23.2225280930001)
23.2225280930001,120.360380472,c(120.360380472,23.2225280930001)
23.2225280930001,120.400387792,c(120.400387792,23.2225280930001)
23.2225280930001,120.440395112,c(120.440395112,23.2225280930001)
23.2225280930001,120.480402432,c(120.480402432,23.2225280930001)
23.2225280930001,120.520409752,c(120.520409752,23.2225280930001)
23.2225280930001,120.560417072,c(120.560417072,23.2225280930001)
23.2225280930001,120.600424392,c(120.600424392,23.2225280930001)
23.2225280930001,120.640431712,c(120.640431712,23.2225280930001)
23.2225280930001,120.680439032,c(120.680439032,23.2225280930001)
23.2225280930001,120.720446352,c(120.720446352,23.2225280930001)
23.2225280930001,120.760453672,c(120.760453672,23.2225280930001)
23.2225280930001,120.800460992,c(120.800460992,23.2225280930001)
23.2225280930001,120.840468312,c(120.840468312,23.2225280930001)
23.2225280930001,120.880475632,c(120.880475632,23.2225280930001)
23.2225280930001,120.920482952,c(120.920482952,23.2225280930001)
23.2225280930001,120.960490272,c(120.960490272,23.2225280930001)
23.2225280930001,121.000497592,c(121.000497592,23.2225280930001)
23.2225280930001,121.040504912,c(121.040504912,23.2225280930001)
23.2225280930001,121.080512232,c(121.080512232,23.2225280930001)
23.2225280930001,121.120519552,c(121.120519552,23.2225280930001)
23.2225280930001,121.160526872,c(121.160526872,23.2225280930001)
23.2225280930001,121.200534192,c(121.200534192,23.2225280930001)
23.2225280930001,121.240541512,c(121.240541512,23.2225280930001)
23.2225280930001,121.280548832,c(121.280548832,23.2225280930001)
23.2225280930001,121.320556152,c(121.320556152,23.2225280930001)
23.2225280930001,121.360563472,c(121.360563472,23.2225280930001)
23.2225280930001,121.400570792,c(121.400570792,23.2225280930001)
23.2625629230001,119.520226752,c(119.520226752,23.2625629230001)
23.2625629230001,120.120336552,c(120.120336552,23.2625629230001)
23.2625629230001,120.160343872,c(120.160343872,23.2625629230001)
23.2625629230001,120.200351192,c(120.200351192,23.2625629230001)
23.2625629230001,120.240358512,c(120.240358512,23.2625629230001)
23.2625629230001,120.280365832,c(120.280365832,23.2625629230001)
23.2625629230001,120.320373152,c(120.320373152,23.2625629230001)
23.2625629230001,120.360380472,c(120.360380472,23.2625629230001)
23.2625629230001,120.400387792,c(120.400387792,23.2625629230001)
23.2625629230001,120.440395112,c(120.440395112,23.2625629230001)
23.2625629230001,120.480402432,c(120.480402432,23.2625629230001)
23.2625629230001,120.520409752,c(120.520409752,23.2625629230001)
23.2625629230001,120.560417072,c(120.560417072,23.2625629230001)
23.2625629230001,120.600424392,c(120.600424392,23.2625629230001)
23.2625629230001,120.640431712,c(120.640431712,23.2625629230001)
23.2625629230001,120.680439032,c(120.680439032,23.2625629230001)
23.2625629230001,120.720446352,c(120.720446352,23.2625629230001)
23.2625629230001,120.760453672,c(120.760453672,23.2625629230001)
23.2625629230001,120.800460992,c(120.800460992,23.2625629230001)
23.2625629230001,120.840468312,c(120.840468312,23.2625629230001)
23.2625629230001,120.880475632,c(120.880475632,23.2625629230001)
23.2625629230001,120.920482952,c(120.920482952,23.2625629230001)
23.2625629230001,120.960490272,c(120.960490272,23.2625629230001)
23.2625629230001,121.000497592,c(121.000497592,23.2625629230001)
23.2625629230001,121.040504912,c(121.040504912,23.2625629230001)
23.2625629230001,121.080512232,c(121.080512232,23.2625629230001)
23.2625629230001,121.120519552,c(121.120519552,23.2625629230001)
23.2625629230001,121.160526872,c(121.160526872,23.2625629230001)
23.2625629230001,121.200534192,c(121.200534192,23.2625629230001)
23.2625629230001,121.240541512,c(121.240541512,23.2625629230001)
23.2625629230001,121.280548832,c(121.280548832,23.2625629230001)
23.2625629230001,121.320556152,c(121.320556152,23.2625629230001)
23.2625629230001,121.360563472,c(121.360563472,23.2625629230001)
23.2625629230001,121.400570792,c(121.400570792,23.2625629230001)
23.3025977530001,120.120336552,c(120.120336552,23.3025977530001)
23.3025977530001,120.160343872,c(120.160343872,23.3025977530001)
23.3025977530001,120.200351192,c(120.200351192,23.3025977530001)
23.3025977530001,120.240358512,c(120.240358512,23.3025977530001)
23.3025977530001,120.280365832,c(120.280365832,23.3025977530001)
23.3025977530001,120.320373152,c(120.320373152,23.3025977530001)
23.3025977530001,120.360380472,c(120.360380472,23.3025977530001)
23.3025977530001,120.400387792,c(120.400387792,23.3025977530001)
23.3025977530001,120.440395112,c(120.440395112,23.3025977530001)
23.3025977530001,120.480402432,c(120.480402432,23.3025977530001)
23.3025977530001,120.520409752,c(120.520409752,23.3025977530001)
23.3025977530001,120.560417072,c(120.560417072,23.3025977530001)
23.3025977530001,120.600424392,c(120.600424392,23.3025977530001)
23.3025977530001,120.640431712,c(120.640431712,23.3025977530001)
23.3025977530001,120.680439032,c(120.680439032,23.3025977530001)
23.3025977530001,120.720446352,c(120.720446352,23.3025977530001)
23.3025977530001,120.760453672,c(120.760453672,23.3025977530001)
23.3025977530001,120.800460992,c(120.800460992,23.3025977530001)
23.3025977530001,120.840468312,c(120.840468312,23.3025977530001)
23.3025977530001,120.880475632,c(120.880475632,23.3025977530001)
23.3025977530001,120.920482952,c(120.920482952,23.3025977530001)
23.3025977530001,120.960490272,c(120.960490272,23.3025977530001)
23.3025977530001,121.000497592,c(121.000497592,23.3025977530001)
23.3025977530001,121.040504912,c(121.040504912,23.3025977530001)
23.3025977530001,121.080512232,c(121.080512232,23.3025977530001)
23.3025977530001,121.120519552,c(121.120519552,23.3025977530001)
23.3025977530001,121.160526872,c(121.160526872,23.3025977530001)
23.3025977530001,121.200534192,c(121.200534192,23.3025977530001)
23.3025977530001,121.240541512,c(121.240541512,23.3025977530001)
23.3025977530001,121.280548832,c(121.280548832,23.3025977530001)
23.3025977530001,121.320556152,c(121.320556152,23.3025977530001)
23.3025977530001,121.360563472,c(121.360563472,23.3025977530001)
23.3025977530001,121.400570792,c(121.400570792,23.3025977530001)
23.3025977530001,121.440578112,c(121.440578112,23.3025977530001)
23.3426325830001,120.120336552,c(120.120336552,23.3426325830001)
23.3426325830001,120.160343872,c(120.160343872,23.3426325830001)
23.3426325830001,120.200351192,c(120.200351192,23.3426325830001)
23.3426325830001,120.240358512,c(120.240358512,23.3426325830001)
23.3426325830001,120.280365832,c(120.280365832,23.3426325830001)
23.3426325830001,120.320373152,c(120.320373152,23.3426325830001)
23.3426325830001,120.360380472,c(120.360380472,23.3426325830001)
23.3426325830001,120.400387792,c(120.400387792,23.3426325830001)
23.3426325830001,120.440395112,c(120.440395112,23.3426325830001)
23.3426325830001,120.480402432,c(120.480402432,23.3426325830001)
23.3426325830001,120.520409752,c(120.520409752,23.3426325830001)
23.3426325830001,120.560417072,c(120.560417072,23.3426325830001)
23.3426325830001,120.600424392,c(120.600424392,23.3426325830001)
23.3426325830001,120.640431712,c(120.640431712,23.3426325830001)
23.3426325830001,120.680439032,c(120.680439032,23.3426325830001)
23.3426325830001,120.720446352,c(120.720446352,23.3426325830001)
23.3426325830001,120.760453672,c(120.760453672,23.3426325830001)
23.3426325830001,120.800460992,c(120.800460992,23.3426325830001)
23.3426325830001,120.840468312,c(120.840468312,23.3426325830001)
23.3426325830001,120.880475632,c(120.880475632,23.3426325830001)
23.3426325830001,120.920482952,c(120.920482952,23.3426325830001)
23.3426325830001,120.960490272,c(120.960490272,23.3426325830001)
23.3426325830001,121.000497592,c(121.000497592,23.3426325830001)
23.3426325830001,121.040504912,c(121.040504912,23.3426325830001)
23.3426325830001,121.080512232,c(121.080512232,23.3426325830001)
23.3426325830001,121.120519552,c(121.120519552,23.3426325830001)
23.3426325830001,121.160526872,c(121.160526872,23.3426325830001)
23.3426325830001,121.200534192,c(121.200534192,23.3426325830001)
23.3426325830001,121.240541512,c(121.240541512,23.3426325830001)
23.3426325830001,121.280548832,c(121.280548832,23.3426325830001)
23.3426325830001,121.320556152,c(121.320556152,23.3426325830001)
23.3426325830001,121.360563472,c(121.360563472,23.3426325830001)
23.3426325830001,121.400570792,c(121.400570792,23.3426325830001)
23.3426325830001,121.440578112,c(121.440578112,23.3426325830001)
23.382667413,120.160343872,c(120.160343872,23.382667413)
23.382667413,120.200351192,c(120.200351192,23.382667413)
23.382667413,120.240358512,c(120.240358512,23.382667413)
23.382667413,120.280365832,c(120.280365832,23.382667413)
23.382667413,120.320373152,c(120.320373152,23.382667413)
23.382667413,120.360380472,c(120.360380472,23.382667413)
23.382667413,120.400387792,c(120.400387792,23.382667413)
23.382667413,120.440395112,c(120.440395112,23.382667413)
23.382667413,120.480402432,c(120.480402432,23.382667413)
23.382667413,120.520409752,c(120.520409752,23.382667413)
23.382667413,120.560417072,c(120.560417072,23.382667413)
23.382667413,120.600424392,c(120.600424392,23.382667413)
23.382667413,120.640431712,c(120.640431712,23.382667413)
23.382667413,120.680439032,c(120.680439032,23.382667413)
23.382667413,120.720446352,c(120.720446352,23.382667413)
23.382667413,120.760453672,c(120.760453672,23.382667413)
23.382667413,120.800460992,c(120.800460992,23.382667413)
23.382667413,120.840468312,c(120.840468312,23.382667413)
23.382667413,120.880475632,c(120.880475632,23.382667413)
23.382667413,120.920482952,c(120.920482952,23.382667413)
23.382667413,120.960490272,c(120.960490272,23.382667413)
23.382667413,121.000497592,c(121.000497592,23.382667413)
23.382667413,121.040504912,c(121.040504912,23.382667413)
23.382667413,121.080512232,c(121.080512232,23.382667413)
23.382667413,121.120519552,c(121.120519552,23.382667413)
23.382667413,121.160526872,c(121.160526872,23.382667413)
23.382667413,121.200534192,c(121.200534192,23.382667413)
23.382667413,121.240541512,c(121.240541512,23.382667413)
23.382667413,121.280548832,c(121.280548832,23.382667413)
23.382667413,121.320556152,c(121.320556152,23.382667413)
23.382667413,121.360563472,c(121.360563472,23.382667413)
23.382667413,121.400570792,c(121.400570792,23.382667413)
23.382667413,121.440578112,c(121.440578112,23.382667413)
23.4227022430001,120.160343872,c(120.160343872,23.4227022430001)
23.4227022430001,120.200351192,c(120.200351192,23.4227022430001)
23.4227022430001,120.240358512,c(120.240358512,23.4227022430001)
23.4227022430001,120.280365832,c(120.280365832,23.4227022430001)
23.4227022430001,120.320373152,c(120.320373152,23.4227022430001)
23.4227022430001,120.360380472,c(120.360380472,23.4227022430001)
23.4227022430001,120.400387792,c(120.400387792,23.4227022430001)
23.4227022430001,120.440395112,c(120.440395112,23.4227022430001)
23.4227022430001,120.480402432,c(120.480402432,23.4227022430001)
23.4227022430001,120.520409752,c(120.520409752,23.4227022430001)
23.4227022430001,120.560417072,c(120.560417072,23.4227022430001)
23.4227022430001,120.600424392,c(120.600424392,23.4227022430001)
23.4227022430001,120.640431712,c(120.640431712,23.4227022430001)
23.4227022430001,120.680439032,c(120.680439032,23.4227022430001)
23.4227022430001,120.720446352,c(120.720446352,23.4227022430001)
23.4227022430001,120.760453672,c(120.760453672,23.4227022430001)
23.4227022430001,120.800460992,c(120.800460992,23.4227022430001)
23.4227022430001,120.840468312,c(120.840468312,23.4227022430001)
23.4227022430001,120.880475632,c(120.880475632,23.4227022430001)
23.4227022430001,120.920482952,c(120.920482952,23.4227022430001)
23.4227022430001,120.960490272,c(120.960490272,23.4227022430001)
23.4227022430001,121.000497592,c(121.000497592,23.4227022430001)
23.4227022430001,121.040504912,c(121.040504912,23.4227022430001)
23.4227022430001,121.080512232,c(121.080512232,23.4227022430001)
23.4227022430001,121.120519552,c(121.120519552,23.4227022430001)
23.4227022430001,121.160526872,c(121.160526872,23.4227022430001)
23.4227022430001,121.200534192,c(121.200534192,23.4227022430001)
23.4227022430001,121.240541512,c(121.240541512,23.4227022430001)
23.4227022430001,121.280548832,c(121.280548832,23.4227022430001)
23.4227022430001,121.320556152,c(121.320556152,23.4227022430001)
23.4227022430001,121.360563472,c(121.360563472,23.4227022430001)
23.4227022430001,121.400570792,c(121.400570792,23.4227022430001)
23.4227022430001,121.440578112,c(121.440578112,23.4227022430001)
23.4227022430001,121.480585432,c(121.480585432,23.4227022430001)
23.462737073,120.160343872,c(120.160343872,23.462737073)
23.462737073,120.200351192,c(120.200351192,23.462737073)
23.462737073,120.240358512,c(120.240358512,23.462737073)
23.462737073,120.280365832,c(120.280365832,23.462737073)
23.462737073,120.320373152,c(120.320373152,23.462737073)
23.462737073,120.360380472,c(120.360380472,23.462737073)
23.462737073,120.400387792,c(120.400387792,23.462737073)
23.462737073,120.440395112,c(120.440395112,23.462737073)
23.462737073,120.480402432,c(120.480402432,23.462737073)
23.462737073,120.520409752,c(120.520409752,23.462737073)
23.462737073,120.560417072,c(120.560417072,23.462737073)
23.462737073,120.600424392,c(120.600424392,23.462737073)
23.462737073,120.640431712,c(120.640431712,23.462737073)
23.462737073,120.680439032,c(120.680439032,23.462737073)
23.462737073,120.720446352,c(120.720446352,23.462737073)
23.462737073,120.760453672,c(120.760453672,23.462737073)
23.462737073,120.800460992,c(120.800460992,23.462737073)
23.462737073,120.840468312,c(120.840468312,23.462737073)
23.462737073,120.880475632,c(120.880475632,23.462737073)
23.462737073,120.920482952,c(120.920482952,23.462737073)
23.462737073,120.960490272,c(120.960490272,23.462737073)
23.462737073,121.000497592,c(121.000497592,23.462737073)
23.462737073,121.040504912,c(121.040504912,23.462737073)
23.462737073,121.080512232,c(121.080512232,23.462737073)
23.462737073,121.120519552,c(121.120519552,23.462737073)
23.462737073,121.160526872,c(121.160526872,23.462737073)
23.462737073,121.200534192,c(121.200534192,23.462737073)
23.462737073,121.240541512,c(121.240541512,23.462737073)
23.462737073,121.280548832,c(121.280548832,23.462737073)
23.462737073,121.320556152,c(121.320556152,23.462737073)
23.462737073,121.360563472,c(121.360563472,23.462737073)
23.462737073,121.400570792,c(121.400570792,23.462737073)
23.462737073,121.440578112,c(121.440578112,23.462737073)
23.462737073,121.480585432,c(121.480585432,23.462737073)
23.5027719030001,120.120336552,c(120.120336552,23.5027719030001)
23.5027719030001,120.160343872,c(120.160343872,23.5027719030001)
23.5027719030001,120.200351192,c(120.200351192,23.5027719030001)
23.5027719030001,120.240358512,c(120.240358512,23.5027719030001)
23.5027719030001,120.280365832,c(120.280365832,23.5027719030001)
23.5027719030001,120.320373152,c(120.320373152,23.5027719030001)
23.5027719030001,120.360380472,c(120.360380472,23.5027719030001)
23.5027719030001,120.400387792,c(120.400387792,23.5027719030001)
23.5027719030001,120.440395112,c(120.440395112,23.5027719030001)
23.5027719030001,120.480402432,c(120.480402432,23.5027719030001)
23.5027719030001,120.520409752,c(120.520409752,23.5027719030001)
23.5027719030001,120.560417072,c(120.560417072,23.5027719030001)
23.5027719030001,120.600424392,c(120.600424392,23.5027719030001)
23.5027719030001,120.640431712,c(120.640431712,23.5027719030001)
23.5027719030001,120.680439032,c(120.680439032,23.5027719030001)
23.5027719030001,120.720446352,c(120.720446352,23.5027719030001)
23.5027719030001,120.760453672,c(120.760453672,23.5027719030001)
23.5027719030001,120.800460992,c(120.800460992,23.5027719030001)
23.5027719030001,120.840468312,c(120.840468312,23.5027719030001)
23.5027719030001,120.880475632,c(120.880475632,23.5027719030001)
23.5027719030001,120.920482952,c(120.920482952,23.5027719030001)
23.5027719030001,120.960490272,c(120.960490272,23.5027719030001)
23.5027719030001,121.000497592,c(121.000497592,23.5027719030001)
23.5027719030001,121.040504912,c(121.040504912,23.5027719030001)
23.5027719030001,121.080512232,c(121.080512232,23.5027719030001)
23.5027719030001,121.120519552,c(121.120519552,23.5027719030001)
23.5027719030001,121.160526872,c(121.160526872,23.5027719030001)
23.5027719030001,121.200534192,c(121.200534192,23.5027719030001)
23.5027719030001,121.240541512,c(121.240541512,23.5027719030001)
23.5027719030001,121.280548832,c(121.280548832,23.5027719030001)
23.5027719030001,121.320556152,c(121.320556152,23.5027719030001)
23.5027719030001,121.360563472,c(121.360563472,23.5027719030001)
23.5027719030001,121.400570792,c(121.400570792,23.5027719030001)
23.5027719030001,121.440578112,c(121.440578112,23.5027719030001)
23.5027719030001,121.480585432,c(121.480585432,23.5027719030001)
23.5428067330001,120.160343872,c(120.160343872,23.5428067330001)
23.5428067330001,120.200351192,c(120.200351192,23.5428067330001)
23.5428067330001,120.240358512,c(120.240358512,23.5428067330001)
23.5428067330001,120.280365832,c(120.280365832,23.5428067330001)
23.5428067330001,120.320373152,c(120.320373152,23.5428067330001)
23.5428067330001,120.360380472,c(120.360380472,23.5428067330001)
23.5428067330001,120.400387792,c(120.400387792,23.5428067330001)
23.5428067330001,120.440395112,c(120.440395112,23.5428067330001)
23.5428067330001,120.480402432,c(120.480402432,23.5428067330001)
23.5428067330001,120.520409752,c(120.520409752,23.5428067330001)
23.5428067330001,120.560417072,c(120.560417072,23.5428067330001)
23.5428067330001,120.600424392,c(120.600424392,23.5428067330001)
23.5428067330001,120.640431712,c(120.640431712,23.5428067330001)
23.5428067330001,120.680439032,c(120.680439032,23.5428067330001)
23.5428067330001,120.720446352,c(120.720446352,23.5428067330001)
23.5428067330001,120.760453672,c(120.760453672,23.5428067330001)
23.5428067330001,120.800460992,c(120.800460992,23.5428067330001)
23.5428067330001,120.840468312,c(120.840468312,23.5428067330001)
23.5428067330001,120.880475632,c(120.880475632,23.5428067330001)
23.5428067330001,120.920482952,c(120.920482952,23.5428067330001)
23.5428067330001,120.960490272,c(120.960490272,23.5428067330001)
23.5428067330001,121.000497592,c(121.000497592,23.5428067330001)
23.5428067330001,121.040504912,c(121.040504912,23.5428067330001)
23.5428067330001,121.080512232,c(121.080512232,23.5428067330001)
23.5428067330001,121.120519552,c(121.120519552,23.5428067330001)
23.5428067330001,121.160526872,c(121.160526872,23.5428067330001)
23.5428067330001,121.200534192,c(121.200534192,23.5428067330001)
23.5428067330001,121.240541512,c(121.240541512,23.5428067330001)
23.5428067330001,121.280548832,c(121.280548832,23.5428067330001)
23.5428067330001,121.320556152,c(121.320556152,23.5428067330001)
23.5428067330001,121.360563472,c(121.360563472,23.5428067330001)
23.5428067330001,121.400570792,c(121.400570792,23.5428067330001)
23.5428067330001,121.440578112,c(121.440578112,23.5428067330001)
23.5428067330001,121.480585432,c(121.480585432,23.5428067330001)
23.5828415630001,119.600241392,c(119.600241392,23.5828415630001)
23.5828415630001,119.640248712,c(119.640248712,23.5828415630001)
23.5828415630001,119.680256032,c(119.680256032,23.5828415630001)
23.5828415630001,120.160343872,c(120.160343872,23.5828415630001)
23.5828415630001,120.200351192,c(120.200351192,23.5828415630001)
23.5828415630001,120.240358512,c(120.240358512,23.5828415630001)
23.5828415630001,120.280365832,c(120.280365832,23.5828415630001)
23.5828415630001,120.320373152,c(120.320373152,23.5828415630001)
23.5828415630001,120.360380472,c(120.360380472,23.5828415630001)
23.5828415630001,120.400387792,c(120.400387792,23.5828415630001)
23.5828415630001,120.440395112,c(120.440395112,23.5828415630001)
23.5828415630001,120.480402432,c(120.480402432,23.5828415630001)
23.5828415630001,120.520409752,c(120.520409752,23.5828415630001)
23.5828415630001,120.560417072,c(120.560417072,23.5828415630001)
23.5828415630001,120.600424392,c(120.600424392,23.5828415630001)
23.5828415630001,120.640431712,c(120.640431712,23.5828415630001)
23.5828415630001,120.680439032,c(120.680439032,23.5828415630001)
23.5828415630001,120.720446352,c(120.720446352,23.5828415630001)
23.5828415630001,120.760453672,c(120.760453672,23.5828415630001)
23.5828415630001,120.800460992,c(120.800460992,23.5828415630001)
23.5828415630001,120.840468312,c(120.840468312,23.5828415630001)
23.5828415630001,120.880475632,c(120.880475632,23.5828415630001)
23.5828415630001,120.920482952,c(120.920482952,23.5828415630001)
23.5828415630001,120.960490272,c(120.960490272,23.5828415630001)
23.5828415630001,121.000497592,c(121.000497592,23.5828415630001)
23.5828415630001,121.040504912,c(121.040504912,23.5828415630001)
23.5828415630001,121.080512232,c(121.080512232,23.5828415630001)
23.5828415630001,121.120519552,c(121.120519552,23.5828415630001)
23.5828415630001,121.160526872,c(121.160526872,23.5828415630001)
23.5828415630001,121.200534192,c(121.200534192,23.5828415630001)
23.5828415630001,121.240541512,c(121.240541512,23.5828415630001)
23.5828415630001,121.280548832,c(121.280548832,23.5828415630001)
23.5828415630001,121.320556152,c(121.320556152,23.5828415630001)
23.5828415630001,121.360563472,c(121.360563472,23.5828415630001)
23.5828415630001,121.400570792,c(121.400570792,23.5828415630001)
23.5828415630001,121.440578112,c(121.440578112,23.5828415630001)
23.5828415630001,121.480585432,c(121.480585432,23.5828415630001)
23.5828415630001,121.520592752,c(121.520592752,23.5828415630001)
23.6228763930001,119.600241392,c(119.600241392,23.6228763930001)
23.6228763930001,120.160343872,c(120.160343872,23.6228763930001)
23.6228763930001,120.200351192,c(120.200351192,23.6228763930001)
23.6228763930001,120.240358512,c(120.240358512,23.6228763930001)
23.6228763930001,120.280365832,c(120.280365832,23.6228763930001)
23.6228763930001,120.320373152,c(120.320373152,23.6228763930001)
23.6228763930001,120.360380472,c(120.360380472,23.6228763930001)
23.6228763930001,120.400387792,c(120.400387792,23.6228763930001)
23.6228763930001,120.440395112,c(120.440395112,23.6228763930001)
23.6228763930001,120.480402432,c(120.480402432,23.6228763930001)
23.6228763930001,120.520409752,c(120.520409752,23.6228763930001)
23.6228763930001,120.560417072,c(120.560417072,23.6228763930001)
23.6228763930001,120.600424392,c(120.600424392,23.6228763930001)
23.6228763930001,120.640431712,c(120.640431712,23.6228763930001)
23.6228763930001,120.680439032,c(120.680439032,23.6228763930001)
23.6228763930001,120.720446352,c(120.720446352,23.6228763930001)
23.6228763930001,120.760453672,c(120.760453672,23.6228763930001)
23.6228763930001,120.800460992,c(120.800460992,23.6228763930001)
23.6228763930001,120.840468312,c(120.840468312,23.6228763930001)
23.6228763930001,120.880475632,c(120.880475632,23.6228763930001)
23.6228763930001,120.920482952,c(120.920482952,23.6228763930001)
23.6228763930001,120.960490272,c(120.960490272,23.6228763930001)
23.6228763930001,121.000497592,c(121.000497592,23.6228763930001)
23.6228763930001,121.040504912,c(121.040504912,23.6228763930001)
23.6228763930001,121.080512232,c(121.080512232,23.6228763930001)
23.6228763930001,121.120519552,c(121.120519552,23.6228763930001)
23.6228763930001,121.160526872,c(121.160526872,23.6228763930001)
